,user,location,tweet,created_at,original_creator,retweet
3848,brookshibru,Ethiopia,"RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:43,TomValletti,1
3849,Eon_Eduardo,Dinuba Ca,"RT @CGTNOfficial: #Wuhan city will build a second #coronavirus hospital, authorities said Saturday. The facility, Leishenshan Hospital, wil…",2020-02-02 19:42:43,CGTNOfficial,1
3850,Dana_Kawczynski,United States,"RT @sotiridi: And another video footage of a mob face wearing masks, harassing and assaulting a person who is not wearing any face mask on…",2020-02-02 19:42:43,sotiridi,1
3851,NoraConnect,"Sacramento, CA","US travel restrictions go into place Sunday evening to combat #coronavirus spread
https://t.co/OxBgWJdxec",2020-02-02 19:42:43,,1
3852,JoeomegaJoet,,RT @SolomonYue: Must read! #coronavirus is a vaccine strain of coronavirus.,2020-02-02 19:42:42,SolomonYue,1
3853,nafciyatimarez,دھودوچک،ظفروال،نارووال۔,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:42,RT_com,1
3854,terra_malum,Negro area of town,"RT @DarrenPlymouth: People are dying at home before getting the chance for treatment in what is now Racoon City #Wuhan. 

This coupled with…",2020-02-02 19:42:40,DarrenPlymouth,1
3855,publiksmoker,High in Appalachia,"RT @pr_vyacheslav: Are you ready for HOT MARCH?
#coronavirus https://t.co/1mNmNjBAKP",2020-02-02 19:42:39,pr_vyacheslav,1
3856,call_the_kernel,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:39,RT_com,1
3857,thundermunkin,"West Virginia, USA","RT @AGWillliamBarr: PUBLIC SERVICE ANNOUNCEMENT
The #Coronavirus is responsible for the death of over 300 people. At this rate, the Coronav…",2020-02-02 19:42:39,AGWillliamBarr,1
3858,abidjokhio,karachi,RT @Khalid_Munir: After so much world wide panic Pakistan allowed Pakistanis returning from China to go home. Dr Zafar Mirza says “we have…,2020-02-02 19:42:38,Khalid_Munir,1
3859,digicus1,,"RT @ndtv: Far From Coronavirus Epicentre, China Puts Another City Under Lockdown https://t.co/mbIpamYYyM #NDTVNewsBeeps #Coronavirus https:…",2020-02-02 19:42:37,ndtv,1
3860,bitcoinconnect,,Mining coronavirus genomes for clues to the outbreak's origins SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus… https://t.co/FvBDZvFeub,2020-02-02 19:42:36,,1
3861,gringuitalatina,Lanzarote / België,"RT @sotiridi: And another video footage of Hazmat wearing personnel carrying what it seems like a dead body, outside a apartment building i…",2020-02-02 19:42:36,sotiridi,1
3862,w_nicht,доброе утро 世界,"RT @SarahOwen_: Coronavirus fears have not just fuelled racism and hostility, it’s lifted the lid on the ugly anti-chinese/East Asian senti…",2020-02-02 19:42:34,SarahOwen_,1
3863,AntiProfessor,Trigger Warning. Eggs=blocked,RT @SteveDear: (NOT SO) BREAKING: The total worldwide #Coronavirus virus death toll at 300 is nearing the daily #gunviolence death toll rat…,2020-02-02 19:42:34,SteveDear,1
3864,_kysoo_93,الله,"RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:32,TomValletti,1
3865,vara_pk,,"RT @CGTNOfficial: Huoshenshan Hospital has been built in Wuhan to receive patients infected with the new #coronavirus. 

Time-lapse footage…",2020-02-02 19:42:32,CGTNOfficial,1
3866,IllustriousLies,The 305 ,"RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:32,TomValletti,1
3867,zsa_standstrong,,"RT @BearCarebear: Confirmed:
☣️14,642+ infected
🆘2112+ serious/critical
☠️305+ dead

Possible:
👤19,544+ suspected cases
👀 136,987+ under ob…",2020-02-02 19:42:31,BearCarebear,1
3868,MediumTeam1,United States,"RT @CDCgov: Much is unknown about how #2019nCoV, a new #coronavirus, spreads. Currently there is no evidence to support spread of 2019-nCoV…",2020-02-02 19:42:31,CDCgov,1
3869,scottalyoung,"Toronto, Canada","@RMComedy If I had to find the only side benefit of all the #coronavirus racism, I’m thinking that this is the idea… https://t.co/5BUV5eYV69",2020-02-02 19:42:30,,1
3870,beldandolo,Earth,"RT @PDChina: Due to the outbreak of #coronavirus, Dian Lake in SW China's Yunnan is closed for public visits. The duty of feeding more than…",2020-02-02 19:42:30,PDChina,1
3871,David_RMartinez,"Durham, NC/Chapel Hill, NC",RT @TheLancet: NEW #coronavirus research: Modelling study estimates potential domestic and international spread of the 2019-nCoV outbreak o…,2020-02-02 19:42:30,TheLancet,1
3872,officialstory6,,"RT @howroute: Medical workers with semi-automatic rifles in the quarantine zone in Wuhan, China. #coronavirus https://t.co/XrpR4LfmSh",2020-02-02 19:42:29,howroute,1
3873,bierta21,Blanes,RT @UNHumanRights: It's understandable to be alarmed by #Coronavirus. But no amount of fear can excuse prejudice &amp; discrimination against p…,2020-02-02 19:42:29,UNHumanRights,1
3874,monsterbyunn,,"RT @CGTNOfficial: Live: Huoshenshan, one of the two #Wuhan prefab hospitals, expected to admit novel #coronavirus patients tomorrow https:/…",2020-02-02 19:42:29,CGTNOfficial,1
3875,wickedlycrypto,,"RT @Dystopia992: #Scandal ⚠️#coronavirus
— #HongKong Govt provides #UNSAFE protective gear-*ASTM level 1 Masks* for doctors &amp; nurses in #ho…",2020-02-02 19:42:29,Dystopia992,1
3876,sladecrypto,Earth,Current numbers #Coronavirus https://t.co/lEnA6dD8jY,2020-02-02 19:42:28,,1
3877,MediumTeam1,United States,"RT @CDCgov: #HCPs: See the newest CDC Health Update on 2019 novel #coronavirus, updating interim guidance for:
▪️ caring for 2019-nCoV pati…",2020-02-02 19:42:28,CDCgov,1
3878,burraq444,Pakistan,RT @SolomonYue: 66 counties are restricting travelers from🇨🇳&amp; its nationals to stop #coronavirus.,2020-02-02 19:42:27,SolomonYue,1
3879,abuo_talhaa,"Peshawar, Pakistan ","RT @zlj517: Chinese speed. #Wuhan's first 1000-bed #Coronavirus hospital, or #Huoshenshan hospital, is close to completion. It will be hand…",2020-02-02 19:42:27,zlj517,1
3880,SUKI14744116,,RT @nationalpost: Thousands of Hong Kong medical professionals voted to begin a five-day strike Monday after the government refused their d…,2020-02-02 19:42:27,nationalpost,1
3881,CalKwame,,"RT @thechinacurrent: With all the #coronavirus news, we're reminded of our talk with @ProfSharonLewin - about her work anticipating the nex…",2020-02-02 19:42:26,thechinacurrent,1
3882,CheriBlossum,,"RT @AGWillliamBarr: PUBLIC SERVICE ANNOUNCEMENT
The #Coronavirus is responsible for the death of over 300 people. At this rate, the Coronav…",2020-02-02 19:42:26,AGWillliamBarr,1
3883,disc0pants,"Durham, England","RT @DarrenPlymouth: Reduce your risk of #coronavirus  

🐗🐷🙊🐻🐶🐱🦇🦆🐌🦞🦑🐙 https://t.co/pU49wsGfa6",2020-02-02 19:42:26,DarrenPlymouth,1
3884,crisis_homeless,"Texas, USA","RT @Yretciva: DR.  COTTRELL  IS  STANDING  IN  THE  GAP,  i  HOPE YOU'LL  CHECK  OUT  HIS  VIDEOS and  encourage  him  to  continue. . . .…",2020-02-02 19:42:25,Yretciva,1
3885,lavry84,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:25,RT_com,1
3886,pigbrand,あなたのちかく,"RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:24,TomValletti,1
3887,paz4u,California Dreamin',"RT @NaphiSoc: Good news on #coronavirus front.

Because the, as the Indian researchers put it, ""fortuitous""  weird insertion of HIV genes i…",2020-02-02 19:42:24,NaphiSoc,1
3888,Cesare87254983,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:23,RT_com,1
3889,Skyline73446331,,RT @MJWorkman: #coronaVirus Has the time come for people in the UK and Ireland to start wearing face masks on public transport and would yo…,2020-02-02 19:42:23,MJWorkman,1
3890,GenesisUzeshi,Nigeria,@RadioPaparazi let the whole wide world know that it's only #CoronaVirus that can stop @LFC #Liverpool form winnig… https://t.co/g681ko15kM,2020-02-02 19:42:22,,1
3891,Politicks13,,RT @ROSMARINXXX: 'No entry for Chinese:' Fears of #coronavirus trigger anti-China sentiment worldwide https://t.co/ph2to1aRAr,2020-02-02 19:42:22,ROSMARINXXX,1
3892,Ayyaansiddiqui1,"Lahore, Pakistan",May Allah bring an end to this virus and heal all those suffering from it Ameen summ Ameen. I believe that instead… https://t.co/EjXfs9ZLEo,2020-02-02 19:42:21,,1
3893,CfuFreedom,"Ireland, Scotland",RT @BrianKolfage: .@GoldmanSachs cancels NYC partner meeting over #coronavirus. But there’s nothing to worry about in the USA?! I guess onl…,2020-02-02 19:42:20,BrianKolfage,1
3894,AlbaAeternam,WHITE-POWER in WHITE-EUROPE,"RT @f_clochettes: ➡️🇺🇸 DAY OF DECEIT - THE TRUTH ABOUT FDR AND PEARL HARBOR (@MYTH20C - EP153)
#coronavirus #Brexit #WWII #Qanon #GiletsJau…",2020-02-02 19:42:20,f_clochettes,1
3895,LexieMatheson,"Auckland, New Zealand","RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:20,TomValletti,1
3896,Thebubbanews,,RT @EndGameWW3: @Yahoo Its funny how the #Coronavirus was reported to have aids strands in it by some Dr's and wouldn't you know they are u…,2020-02-02 19:42:20,EndGameWW3,1
3897,RPI_Design,A 911 seat,"I don't know, it made me laugh. Didn't you?
#coronavirus #WuhanVirus #china #wwIII #wwIIImemes #memes #meme… https://t.co/4oQBUuEQuo",2020-02-02 19:42:20,,1
3898,BrannenMarg,,"RT @dmon4ever: #WuhanCoronavirus Update:

1st death reported outside #China in #coronavirus #outbreak

▶️ Man who tested positive for the n…",2020-02-02 19:42:19,dmon4ever,1
3899,BouchikhiYas,Tweets are mine! ,"RT @RT_com: #Turkey #AirForce evacuates 42 people from #Wuhan amid #coronavirus outbreak: 32 Turkish nationals, and citizens of #Georgia, #…",2020-02-02 19:42:17,RT_com,1
3900,unBEARablyPolar,Vietnam,73 yo American Tourist in #Vietnam diagnosed with #CoronaVirus after 2 hours in a layover in #Wuhan airport on 15/1… https://t.co/G5WxJ7gJiG,2020-02-02 19:42:17,,1
3901,huqian82,,RT @RT_com: Protests break out in #Indonesia’s Natuna Island over government’s  decision to #quarantine 241 nationals #evacuated from #Wuha…,2020-02-02 19:42:17,RT_com,1
3902,NewUgadi,India,"RT @Terrence_STR: #Breaking footage from inside the new 1000 bed hospital just outside of #Wuhan,Very tough quarantine system to contain th…",2020-02-02 19:42:17,Terrence_STR,1
3903,ChiggyC,London,"RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:16,TomValletti,1
3904,MicheleRosier3,,"RT @ZyroFoxtrot: If the coronavirus makes it to Mexico, open borders will ensure a pandemic in the USA… and sanctuary cities will be hardes…",2020-02-02 19:42:16,ZyroFoxtrot,1
3905,bitcoinconnect,,Coronavirus: What it does to the body SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu… https://t.co/VqyuHZ4QN0,2020-02-02 19:42:16,,1
3906,Dana_Kawczynski,United States,"RT @sotiridi: And another video footage of Chinese police arresting one person in the #Hubei province in #China, for not wearing a face mas…",2020-02-02 19:42:15,sotiridi,1
3907,sunshinerasty,"Denver, CO","RT @TomValletti: #Coronavirus On a train in Italy. A teenage Chinese boy boards the train. A woman comments loudly: “There you go, we are a…",2020-02-02 19:42:15,TomValletti,1
3908,JuliasJam,,"RT @getserious1234: @scruffy65 Watch the % of sick on these repatriation flights, it’s an important number.  For example if the average is…",2020-02-02 19:42:15,getserious1234,1
3909,AliAqqab,"Rawalpindi, Pakistan",RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:15,RT_com,1
3910,WarsontheBrink,World,Watch: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/sfNHx3GlQa,2020-02-02 19:42:14,,1
3911,lacted,Puerto Rico,RT @MarthaMariposa5: @CNN While in #Indonesia #coronavirus #WuhanCoronavirus 😳🙄😮 https://t.co/WAqjRYyPbK,2020-02-02 19:42:14,MarthaMariposa5,1
3912,socratessanche1,"Gerona, Cataluña","RT @NetworksManager: Protests in Natuna Island, Indonesia over government’s  decision to quarantine 241 nationals evacuated from #Wuhan aft…",2020-02-02 19:42:14,NetworksManager,1
3913,qwertyuiioasdg,United States Minor Outlying I,RT @MandyLeeDUBHKG: 10pm 2Feb: For 2nd nite in a row hundreds of residents at #MeiFoo estate protest against govt plans to turn a nearby ho…,2020-02-02 19:42:13,MandyLeeDUBHKG,1
3914,AGNCanada,Canada,"RT @AlArabiya_Eng: Without a cure or vaccine for #coronavirus, people are embracing alternative treatments, from consuming onions to rubbin…",2020-02-02 19:42:13,AlArabiya_Eng,1
3915,josanabr,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:13,RT_com,1
3916,soIamnowhere2,,RT @MandyLeeDUBHKG: 10pm 2Feb: For 2nd nite in a row hundreds of residents at #MeiFoo estate protest against govt plans to turn a nearby ho…,2020-02-02 19:42:12,MandyLeeDUBHKG,1
3917,jaxontyler,,"RT @ianbremmer: Up to 14,000 two days later. 
#coronavirus https://t.co/F6k6dhy2kv",2020-02-02 19:42:12,ianbremmer,1
3918,toninho10102,Nuevo León,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:12,RT_com,1
3919,PamKell34920709,,"RT @mmpadellan: I don't know what's scarier:

That the Corona Virus has spread to the Northeast (Boston) or that SO MANY people can't spell…",2020-02-02 19:42:12,mmpadellan,1
3920,bladmat,Mexico,RT @ChinaDaily: The development of #vaccines for the novel #coronavirus is making progress after its infection model on primates has been e…,2020-02-02 19:42:12,ChinaDaily,1
3921,Drapardobaez,Colombia - U. Andes -  TEC Mx ,RT @PaulKadak: First #virus death outside China: 44yo man has died from #coronavirus in the #Philippines says @WHO. Country now latest to b…,2020-02-02 19:42:12,PaulKadak,1
3922,promisleigh,,RT @UNHumanRights: It's understandable to be alarmed by #Coronavirus. But no amount of fear can excuse prejudice &amp; discrimination against p…,2020-02-02 19:42:11,UNHumanRights,1
3923,MdlAnchor,USA,RT @pennypirate88: #NoMeat_NoCoronaVirus  #SuperBowl2020 There is literally a cult of #bots out in full force pumping this trash on Twitter…,2020-02-02 19:42:11,pennypirate88,1
3924,terencehooson,u.k.,"RT @DarrenPlymouth: Reduce your risk of #coronavirus  

🐗🐷🙊🐻🐶🐱🦇🦆🐌🦞🦑🐙 https://t.co/pU49wsGfa6",2020-02-02 19:42:10,DarrenPlymouth,1
3925,TheTruth4theWay,,"RT @SecAzar: At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor,…",2020-02-02 19:42:10,SecAzar,1
3926,BenPaks,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:10,RT_com,1
3927,jeffreymartens,NEPA,What happens after #CoronaVirus ? #ModeloVirus ? 🤔😲,2020-02-02 19:42:09,,1
3928,belenskiez,,RT @Jay_Pitter: Today 35+ peeps showed up to walk &amp; shop in Chinatown in support of our Chinese Canadian neighbours facing #coronavirus rel…,2020-02-02 19:42:09,Jay_Pitter,1
3929,DeanAshe777,"Durban, South Africa","RT @RT_com: #Turkey #AirForce evacuates 42 people from #Wuhan amid #coronavirus outbreak: 32 Turkish nationals, and citizens of #Georgia, #…",2020-02-02 19:42:09,RT_com,1
3930,crystal78243104,,RT @monkeym4: PLA take control main hospital in #Wuhan #Coronavirus They have time to do the shows? https://t.co/Oa2CLtjGJA,2020-02-02 19:42:08,monkeym4,1
3931,spacedust1999,,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:07,RT_com,1
3932,Vingenrud,,@nytimes @getongab @BernieSanders is racing off like the #coronavirus,2020-02-02 19:42:07,,1
3933,sukamaklumat,Ipoh,RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:06,RT_com,1
3934,askarikhan386,"Karachi, Pakistan",RT @RT_com: #Wuhan hospital workers sing to the #coronavirus patients to keep their spirit up https://t.co/NEvSPEmQm1,2020-02-02 19:42:06,RT_com,1
